Feature ID	Taxon	Consensus
8d89bec2d9b6e22c81d343568289417c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.7
8e015b4dd3d7da06cd4616ce083d3c6b	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia	1.0
8e4b7505678d6eb505263e7930b04bf6	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae;sh__SH0020839.10FU	1.0
8e51a0aa9fc6884480f0226b1ef6a45b	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.6
8e5f423caff97f2f2471bcdbfec33d85	k__Fungi;p__Ascomycota;c__Dothideomycetes	1.0
8e66ea41ef867f90520600121e479842	Unassigned	1.0
8e857449726112ca1df12a32d94fc02f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.7
8e888bf7894ef0e2aa5afc09439be43b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae	0.7
8e9574b44e9eb2f69699eb0f76f04a63	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Sympoventuriaceae_gen_Incertae_sedis;s__Sympoventuriaceae_sp	0.7
8ed36cc51c1fc1480e848df69491b6a6	Unassigned	1.0
8edc57009222610325ca2971a584c6c3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	1.0
8edd7d67b1caa784fe67658dbdac5224	Unassigned	1.0
8edeb1aeccb88692d599a0901be349f2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.8
8ee1e0c8af1d86ba81c0124a0e040a6a	Unassigned	1.0
8f03acfc8adb8b6a520e439edae07a97	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.9
8f10375a20893cd222a330ea3da6fa3b	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Ustilentylomataceae;g__Ustilentyloma;s__Ustilentyloma_graminis	0.75
8f388c05ad8fb64c975ff8a37d45e1db	Unassigned	1.0
8f40a944cf1ba3ec763ef93d5df5eaf1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.7
8f412d51e6e2ffb28e3a62e39d5f156b	Unassigned	1.0
8f494d0053e48501ab5f4191e331b683	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae	0.6
8f6a605716e79dad8c834bb2a00e8ec5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	0.9
8f708893533c2f15dc53910ac573e9fb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.8
8f7f902f2e94c1738c8783eb231fd287	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae	0.8
8f908984ddab8d07d03ae6807808bc64	Unassigned	1.0
8fa09e4d6a709cb432d5df58d1d60c11	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales	0.9
8fa9d6b44027167af66bd902cece3220	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp	0.8
8fafbaf90269d3b7fcdc8be2f6e2cdd2	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.7
8fb05bc810a33e91eb3a9b995866cd31	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Chaetomellales;f__Chaetomellaceae;g__Chaetomella	0.6
8fc94be61ca7998eda44c0cebaa67cb7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Pezizellaceae	0.7
8fefe7b3051dc6b5929c49e1e022824c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.9
8ffbe5bb2f6da6b41002ef76a9ba7fee	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.9
904a97b0677944020f8e4882598e385b	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.7
9074c7559e2082cadfe0ead38a9ba492	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_sp	0.7
9077609f3a6196f582bf250f03cd2ec0	Unassigned	1.0
9077ee74c9089b9eb1f7159b0023603b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae	0.7
90859b3ed0e94a5729c565a0dc08968e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.8
908f90ac3dc49510c0463036c295f081	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Nigrogranaceae;g__Nigrograna	0.6
90a42aef7a3002ccf24dc2037ada9687	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.8
90c2e6a712b25f5fa2c7af393f4d9268	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	1.0
90d242ed2570552c3ab316c494886a6c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae	0.6
90e44b42716070f521a7f94e9e3e7a06	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae	0.7
913a96b6dac5c34f3225c58cf5e14194	Unassigned	1.0
915da4f197ec03dc05796b8485e47709	Unassigned	1.0
9177b1d9a5f6415f4c4b75238bda3b5f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora	0.6
918092144219b11ef0b4b7381a80db94	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Exobasidiaceae;g__Exobasidium	0.8
918c65c0d4ef2eee8dfb2bac4b43bfce	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_sp	0.6
91ad649c8d9132350b12d9c33293ba8b	k__Fungi;p__Basidiomycota;c__Agaricomycetes	1.0
91bd61614deba82c6049466d9a47b624	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	0.7
91caf1af5f122a939f5e7b0e54659e54	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	1.0
91cfa43b4cc5a9850024837d8bdf0042	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia	1.0
91e6a7a17269bed9dad2b43987a39b5d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	0.667
9202cd2e962ac70e1594e02d152cb4b0	Unassigned	1.0
9203be2c4640fa67f8cc38fb73903e5e	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae	1.0
920fb88b3d453537f0cc51596616fc25	Unassigned	1.0
921b7065f01d900f6b719329ae7165eb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia	0.8
9225782b19e18469d49e54d35e57f014	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae	0.7
922a7d35427891df864a7c5b6a5829f3	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae	0.6
923643b1dfa719439b00fd54c6b263eb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae	0.7
92451f49bb9e59dfc9a4dc491ec8a826	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.6
925d5dd8aa828f9abc5636a60040bb36	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Sclerococcales;f__Dactylosporaceae	0.7
92776fd02fb8a5c543883e115e9eb913	Unassigned	1.0
928d2e9fdb9a738492dd02927360f0fc	Unassigned	1.0
92900db90733d492ee8337c368eea2b7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.6
92ee52c96363b33af17646c51493f68b	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Golubeviales;f__Golubeviaceae;g__Golubevia	0.667
932a8935848f8956a324de6579149071	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.8
933d3ac0cfc4b1ec19eebfef423eff30	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Crepidotaceae;g__Crepidotus	1.0
9345e25a2985045598539ec6a818d1d2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.7
93609385e65a83952b920eff9dfb0140	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.7
93685eebb864c3ddf8e14985f54cd475	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia	1.0
938d29d238295a201a10f22cfa304ec6	Unassigned	1.0
939146ca60e9332698554e2e6bfb1f63	Unassigned	1.0
93a7ea0bdb0e4e3fb9f97dc802dfad31	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Rhinocladiella;s__Rhinocladiella_sp	0.7
93a8d7927a31ca15bae568edc58048e3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.6
93a92d0a0ea0cd337e46dfec05cf99b9	Unassigned	1.0
93b21f6ba21d518c62c9183aa872926f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.7
93bcc32b372f2f2454f6111f4bf2611f	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.625
93d5b50e0e4494d481414ddc542bd60c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
93e0f97d73f8162b8f93bd021efd1c60	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.7
940cfa5d0b188ef355eab26b790a7c98	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.545
941ad5a4e6b098544b77d65deb01054d	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora	1.0
942678acbdb4b8438c3a63dd892ad605	Unassigned	1.0
94283ab0c565724bc5645a5f331b1f0e	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Platygloeales;f__Platygloeaceae;g__Insolibasidium;s__Insolibasidium_deformans;sh__SH0139398.10FU	1.0
942ef0d5f73d67a0af7ed65ff4287029	Unassigned	1.0
947bd06029af7d805fa99ad88d78a4a7	Unassigned	1.0
9485ca5be0380ab7750487d108bc8773	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
94883265f4debcab98f972a08f8a43f9	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp	0.6
9498d35dc5ffbd59dbdfcd354c41420f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	0.7
94ca0f57b5608e5f749dfb6f17547205	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.7
94cb5d39830a26d7674f766612052d77	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp	0.8
952311e070c5dadf76304608ad863575	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.667
953c5a44e26867ea5bf9d18e6a6f01ab	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Rachicladosporium	0.9
953f975a6b71fd764ed2896780963805	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis;s__Chaetothyriales_sp	1.0
954f46c1d35432ebc011393c13d60a2f	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina	1.0
95519e9242fb772a260ba9b7ecb1cefc	Unassigned	1.0
956a47ec269cc19551089e4947693c9f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema	0.8
9577543dd6ec380a1fac31a23c17cd3c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	0.8
959fa52cb361bc040be99f96b96038a0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae	0.9
95bf27ad14af8b052a042a9152f4db17	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	1.0
95d7e4ece98aa9cad7a1ec91c95597e8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.7
963fe26088ca9fd0c2439a2389d41552	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Ramalinaceae	0.8
96478294b8e218babfd8bc6ae197dfb3	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
964bdf8ed0d5600079c44a887de6d709	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae	1.0
9652e29e523a25b480d1a91ee9f6940a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9
968fff4a3f8b8ca7198587f118c833dd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia	0.7
96a18ad406f520a247b9d9ef0c7b890b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
96cc9ca98bd5f6dec30f0114317e26ea	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.7
96d48840ae9fc1918e9e69aa89447eea	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp	0.6
96db45a20dcb1fb19d432d2396a99516	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora	1.0
96ead7434e8c1334bf4bcbc5ff4e2386	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	0.9
96edf66a16fb55e92737b2538c7b324d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	0.6
9713d22ff086815de70342e377bc42a6	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.7
976de0653c50514f16a537dd0c61f8c5	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.6
976df4590598d94c25cfdd0b4ad72051	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9
977e1ed9cf351aa18992c1e3533c1366	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae	0.6
97e0bc40265e055c0e8e5ef73afc7f8e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema	0.9
9817ea53324cde573c584bde152633bc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora	0.8
9850dec31bb8c90d647f1449a7b4d4c4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	0.9
985a4003efb9278376a1ae5120d623d3	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia	1.0
9862bcc78bea33a9f609ce1b47dacc82	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Peltaster	0.6
986c4f28f481ec099d0c79f908d8d3fb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.7
987616feb864fce112f73de431992b41	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.6
98de80f252b334195bc48408ca47a339	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.9
98fa9f4515b6205af41995ab98bd3982	Unassigned	1.0
98fb48b40cf472b8ab8eea9e08e690a0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	0.9
9910758c8def0a826bcbb3686c11fa41	Unassigned	1.0
992b39de5bffb793ea7e63bfcabb89c6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.6
993e4d83a54ea0331e6b31fe839f64a4	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.7
9978df1b34d6ddb7e49698aabc5b976d	Unassigned	1.0
9983b0a16f5a1d9686739a5124e58f9c	k__Fungi;p__Ascomycota	1.0
9983cf166c6973188e8d370ef275aa35	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae	0.8
998fa61e359c1afb1a95e0fdf04e72dd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae	0.6
999f9cd510ee9d2150827e196af7c1c4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.8
99b034773bc9fdc8a452ccc15852d6ff	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia	1.0
99d0a14fffa273faade9d437c743c99c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	0.9
99d4fde2705e5e36e4287142f87c04f9	Unassigned	1.0
99ddce41f609c29c19b1f6daba84e052	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.7
99de13adb8c57827e47687f261fb4391	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.6
99dff69bf73f1007c47b55b608ef9db2	Unassigned	1.0
99e57a6b0d14be63093b5ad330cb4a44	Unassigned	1.0
99e59a0a1e09cd0f1330c29e17ed812f	Unassigned	1.0
9a1593e654f42d7fa8ec600e1f37dbfd	Unassigned	1.0
9a17fcc13ddfe1ce2043cec88707b601	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales	0.6
9a2bf8500b05ac88650743926e2774a2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	0.6
9a472c67cb6ab97fa891f492f1b06e6e	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae	0.6
9a4f21b4ab079970d266eabe4785577f	k__Fungi;p__Ascomycota;c__Lecanoromycetes	0.6
9a5a1b93230dac4e25c2d3b24d6242a7	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
9a5c0d00d7b784795b066cb67846eff4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.9
9a858b5c321c8eeacbecf2fac4f049dc	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma	0.9
9a91ed0cbda4f938b267312b36a93032	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.857
9a95da6ba5bac3141e8b578769c23251	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae	0.8
9aa130434f73a6d5c7f8ec0eb40330ce	Unassigned	1.0
9ab6c820284820a3af9952a9a96aa59d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora	0.8
9ac6d3bdd99b1b5d42ed1a8713f219a7	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.667
9accf9b63e673307b787aee4ee133ffa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.6
9af61df07aa9faf6b18e76827767bed4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium	0.8
9b028668d1234a324f50d54b5aa42f3f	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa	0.75
9b1d6bdc96e683f6a082da4e4534366c	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Wickerhamomyces;s__Wickerhamomyces_bisporus;sh__SH0124153.10FU	1.0
9b1d8edeb535ff6546b1facefed8efa9	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia	1.0
9b2ae3cd2a14bfba24576c20c7a4da06	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.667
9b3bab98ad1ea732e8b6384bce7b565a	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae	0.6
9b62fe2f57cc56d0892fc7761ed41531	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia	0.9
9b7c213aec4c0ce2b5f463251af007c6	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.75
9b818b10e54087aac29e6894242b9b40	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Starmerella	0.8
9ba49aed4db26b7127c7949fc92e433e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora	0.7
9bc6fa5e4470bad55d3a495d0c075a0b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.6
9bd2f6ded10cc4eb69325aafa6ad546b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.6
9c154e2ad463f759c02d336a3f96589f	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Exobasidiaceae;g__Exobasidium	0.9
9c293a21686c5187cbe28835f305a85c	Unassigned	1.0
9c298f05fbe3e3957f52d3afb34e1628	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.6
9c570982eb582bb3a79dcb956545ed15	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena	0.7
9cb6272cbefcc2235a1bc0e564dd05a4	k__Fungi;p__Ascomycota	0.6
9cc48f49623815d09ffb0ee4b7cee487	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	1.0
9cf49e214a424ce4812cc003510e0bd9	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium	0.9
9cfededcc9b7b1ac112b94bf0219e528	k__Fungi;p__Ascomycota;c__Dothideomycetes	1.0
9d1993b973fada03259b5cfc370fb628	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	1.0
9d6969cdd90504bac12cb4cf60d03755	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	1.0
9d6a299df3943b25727d6c6f31428372	Unassigned	1.0
9d9c9c3700b1672a98135a392d5e9492	k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales;f__Spiculogloeaceae;g__Phyllozyma;s__Phyllozyma_sp	0.75
9dc7752deda5ef0bac0df1463fe4da8a	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.7
9e1007ba597b788de4336a69ff9fcec0	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Phaeophyscia	0.7
9e17da5a9c732ba591dc78de2a980f85	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae	0.7
9e2a1653fcd01cfea378ed9c0570e1fc	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Phaeophyscia	0.7
9e4e81c8d1032b582f8317bd25f087ee	k__Fungi;p__Basidiomycota;c__Moniliellomycetes;o__Moniliellales;f__Moniliellaceae;g__Moniliella	1.0
9e50be8190a8368f76bdf1e7270a2060	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Rhinocladiella;s__Rhinocladiella_sp	0.7
9e69d950b003b839bacab797e0f99ac3	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	1.0
9e76e38d487b6ac89e593368db1c9060	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.6
9e956d62d5ab62ef81ecb4a47ed724e7	Unassigned	1.0
9eb12da3f9dc1c13447e4992fae5c113	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.636
9ecde363a121ef8e300db6765074fcd7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Parasarocladium	1.0
9edfb154e1c3d8ecf67e1ca3efa889e7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Coryneliales;f__Coryneliaceae	0.9
9eeeac859d4fd8108d552f19673bc646	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Physcia	0.7
9f2dab6bb6f21638e22f987faa11eb0d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Genolevuria	0.6
9f38a4d98843b010667e30dcc334b528	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.7
9f52c28d1a0f52897675195489ba3a94	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	1.0
9f581690a65bb7e599b62dd23dfc6052	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.545
9f819dcd85feba4e336403ca67b4b53b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.6
