Feature ID	Taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
7a086bafd7f7ff3e31fee0ae6f40a169	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Dothideomycetes_gen_Incertae_sedis	Dothideomycetes_sp	SH0076277.10FU	
7a3f478626f4da9436f6591aeca44567	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Virgaria			
7a40b0023dfa0fd7aee0299912b29e6d	Unassigned								
7a5140b17dc1d8ba940b5fb8ab08667f	Unassigned								
7a738d7d31416bd8a97e8f87eb9da950	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
7a7db7e414f9a730c9475a917cb28585	Unassigned								
7a9d05503aebb95a1dfce7694b16758f	Unassigned								
7ab30360feed8fa72b90fd8411867eac	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces			
7ab3aaac58cb88d7423f5566eda0022f	Unassigned								
7ac514004743f451387d29bc36031f78	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium			
7b16b9431db7a56c411b3911322955aa	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium			
7b657a3d49d239f9952b21a2df069904	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Chionosphaeraceae_gen_Incertae_sedis	Chionosphaeraceae_sp	SH0070870.10FU	
7b66862e718f53af34704371ac996fb5	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	Spizellomycetales_sp		
7ba1b3025dcdbf3bd508b50dcb19f3f1	Unassigned								
7bbc4718194219711a79fefcd297996f	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Peltaster			
7bf21348569c8bd48abe310fb71f6980	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp		
7c08d58bf3a389f51033c1304d39aac9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
7c2dbf3772d3685e1afa8ef46cfb8171	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Bacillicladium	Bacillicladium_clematidis	SH0124935.10FU	
7c2e30a26421f11a8252c3f4889fb906	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
7c41c8b68b875a41b99f529480bb6521	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae				
7c60310546f09b1c8518077ee67e8075	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
7c6636021d5bdb66fd1843010eb21cb0	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium			
7c6e790a99420c800e6e94d6d5ce9c6c	Fungi	Ascomycota	Dothideomycetes						
7c884cdbfe0ec430b281ea179bf1d7ee	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	Spizellomycetales_sp		
7c8a38fa76d7037f964228e2f87fb433	Fungi	Basidiomycota	Exobasidiomycetes	Golubeviales	Golubeviaceae	Golubevia			
7ca10a2c3ab59471eb2998285f52d7bb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
7ca2e15f9c847402a9908712fbf18b41	Unassigned								
7cae0365a4cea28448fc9a16219a6391	Unassigned								
7cb094d98c2d2349efe6a617dc3fb2f4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
7ccdcf34b804840e9afd876185e17e74	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	Holtermanniaceae	Holtermannia			
7cd1a00c510be23e36828d2fdb37c2e8	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Rinodina			
7cd6218040d34922541537e72282ceab	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
7cf55f219c8ccf5f26aa5babde3d77ef	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella			
7d1d32d98926ecf9ca034d73d81b308c	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
7d509227075ca516b6283d334ad8feca	Unassigned								
7d7b9eeed4d3c29f3a969e02d3d8a5da	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
7d820c186d49b3c364a5ce1bda3712b2	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium			
7d8219168ddd0fae2fedb5fb77d7fb09	Unassigned								
7dc6af98b0988406ddeb5e6dc8a08acc	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp		
7dc7bd24771c300a69960e74d197af99	Fungi	Ascomycota	Eurotiomycetes	Onygenales					
7dd2b99b640f6ce140322f967e5fa21f	Fungi	Ascomycota	Dothideomycetes						
7dd5782bb2caee35e1866d2191efacee	Fungi	Basidiomycota	Agaricostilbomycetes						
7df53e1f3e4c0f42a78f1e9586ece05e	Unassigned								
7dff864b53d0dd9c4606e981a85d61ab	Fungi	Basidiomycota	Cystobasidiomycetes						
7e333b26587e7fb5231f1524598bb4f5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	SH0020839.10FU	
7e445de7e51ce2019564d4552ef81074	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
7e46cd9b290b4734d2a000e65a39eedb	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
7e5708caa39fe4480b89bb265cf795f1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia			
7e5cd6b226038fe571e54c7ffbb6574f	Fungi	Ascomycota	Sordariomycetes						
7e88695edb0903f3c5ee49840da644e6	Unassigned								
7e8a9235cf8d404933b11b6b38101c4e	Fungi	Ascomycota	Dothideomycetes						
7e9f2f53acc58d76cbe39bcb5fa6b489	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Virgaria			
7eefcd2d2b7310292a534ffabfd5ec83	Unassigned								
7f19e2c21bfc3138d9836833d080b020	Unassigned								
7f2ec30d5fa7b00916af33ae9dc2be91	Unassigned								
7f5049f447ba108a8b45fdeffefa5d95	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	Sympoventuriaceae_sp		
7f7b4c45e1cff8fe45be1369eba87b29	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			
7f7f2600851e6347184de6843f9e3761	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
7fb27e40ac50f0942588fe051957dedc	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_sp		
7fd2e4fd1aa07b98b47716d8f8d9d383	Unassigned								
7fd8b9fe9fb8f029b44bb1488a0462a2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora			
80185293e4a9b7ccd97215c63e092d3b	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula			
805fa5bcc879ff662676255e428c29d2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
8060f7d746383ec2e1911d42fa01f34c	Unassigned								
806cde5340ce4fda68f24722e424db84	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Helotiales_gen_Incertae_sedis	Helotiales_sp		
80741db377d2e1639b8e62876170afed	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
80bae4ca932b3bf07f39570eb93c8a90	Unassigned								
80d3b6fdb96c3424b524ca7ad0ffbd33	Fungi	Ascomycota	Dothideomycetes						
80de458bd0a4b4a6d9cfa024673aabe4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae				
80e91426b903925dea42a3467823cd79	Unassigned								
80ecf8a0a29733c0b863a364baf190a6	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Arthonia			
80f2067b225443297c6d4a24b316da37	Unassigned								
80f82bd14a9561d6402f007e2841f53d	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
80fcf4c1b52a43401607692d9a1ed6d0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp		
810b914f9023b766f4876dfafc74f36d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Arachnopezizaceae	Arachnopeziza			
812272d19c9cfe48fca0a2a73e400a5a	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae				
812d62965e6b26f8bc239172b5c0bb00	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces			
812daa2d42e6e591055c7c9f7f10263d	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
814566b57bb198da4298979ee6c1db64	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia			
81467ac82f1e26e2924d0c277b6224fa	Unassigned								
815669c7f2df0906f086d19113c5be1d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae				
8156f4143d8a30c6bb322151750952e3	Unassigned								
81585559de37dbadd0fab5f16fec18b6	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Parasarocladium			
8173a7c1e2a47a243ca4a3187a43be94	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora			
817677aeae0b21f166da61c1b745530d	Unassigned								
81e3b79deaf7d78d13aad38eecab8b9d	Unassigned								
81ea1db30696b6dfab55fa4810fadb51	Unassigned								
822243450d57fc7027d2a889ba369602	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			
8226b6b7e77b80282a5d84a86e649328	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora			
82403ba2430a09b4c65cb6f1b3ab07b6	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
827bb1c004b3bd0a4822139e102d50dd	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae				
8293599ed7c8cd54194ecd27757e0930	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			
82a30530cde41292e0ffff219a0fb08d	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma			
82aebd6c9b4a7fa8759160650a1a4898	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon			
82c2ba376b59948b5a392c6f9d7a0695	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae				
82cf47e665d8437ad32c1c498a623061	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae				
82db71969cdc66fb97ed924504e708bf	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
82fbe844cfd9affc9ed08d6bc0e34ce9	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia			
831039bdf59235b313309e1e69d1b2e2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	SH0020839.10FU	
8346035cf54423012741cbdc59066122	Fungi	Ascomycota	Sordariomycetes	Xylariales					
835eae591252a1ccbb29a29cd4130d42	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae				
8369f6a1cc9dd4be129750becced4cb7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia			
836a012af00e6f5c2033dad9b3ce286f	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
837249fcafc9ffebe70ced3bb08be291	Unassigned								
83a158f285d3ea016d3080a6f5cd00b9	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
84062a1fda61d38beb8bba22735e8718	Unassigned								
842c7288986714653a7512d2b5c78bd0	Fungi	Ascomycota	Dothideomycetes						
843d67276e028ba540b9caa3dba49abe	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma			
84689bb2caf374c67d28ee00fdbe2f34	Unassigned								
8470c60134a234e32a31e47ca0f46d9e	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae				
8485f55b81c9222ef9e9373648f9031c	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae				
849c03d312ce6f496ddef7d68b4cf89f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			
84a1328d3f86dd89f5c022c27a78cc8c	Unassigned								
84a1f124ddd26d707c6689c13a4d2b75	Fungi	Ascomycota	Leotiomycetes						
84c199699f7c10a9945d3863087edeb4	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
8503056b01aaa1ecd6784c7c138b79ec	Unassigned								
852e453a15ae61b042021aec254fbc47	Unassigned								
85354de9f6603dca46430c3dd2ce69aa	Unassigned								
853b693eb204526d02ebed27a99ef4e1	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
853d089e939118e95937a821b67d5a9a	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae				
8548ff35032ef4ca783d01589a0b13ee	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
8559b5ee0b11068bf53c069c2a887bcf	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae				
85775c803ac950666d4b99e3c8c5cc7b	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
8582fde54ff39fa14863ef1ed9c51cf0	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Pestalotiopsis			
858e54dd5da9dd94d547d4b67251729a	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
859ccb1401216eb8f4ee2ace25cada26	Fungi	Olpidiomycota	GS18	GS18_ord_Incertae_sedis	GS18_fam_Incertae_sedis	GS18_gen_Incertae_sedis	GS18_sp		
85a60e10377c76b7e9eafa964875fcea	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula			
85ae8a349a64b52e2e7a7fffd6b370b1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis			
85c5ee9b2e942ad348de7bfa75ebeff3	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_sp		
8619c322d57752fdbc6ce06534053f71	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae				
861e153c159156e62c6e3f5b8f253e41	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella			
86355677e2684b6666c6d43edd87f9a6	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia			
8646c44ce1b3b8dffe6bfb7033491fd2	Fungi	Ascomycota	Dothideomycetes						
86560201a2ce283fd22b8ec696293233	Fungi	Basidiomycota	Tremellomycetes	Tremellales					
8661fa3c967ace7b29cb4899354868af	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
867fb8fd0d2ae9cf11cb3e62977baac3	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
8683b51dbc0be4df55fe9f35d1227047	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sp		
86ccff0310024743d13d1a987590ed1a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
86d05fcea606d13c5c2255ec43d3d1bb	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
86e74b2ba2e299380e615009f6ccc0f7	Unassigned								
86f041e6d8bb1f7aae0408183ea39cd0	Unassigned								
8705a1e21701479b432ea32b50035f19	Unassigned								
8722a811c175f01a2777f5e65da878d1	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
874ac5f9aa3daa8078835bd4e38aeb1b	Unassigned								
8765bf06a32f4c17b0e4f9fd92631fff	Unassigned								
8780cdf121ea87258c485500eaec46e2	Unassigned								
87a37abf1088d130146f29e62f4e7255	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia			
87a6a4194b787a5686b17c28d5648463	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia			
87b78b6f732fa074d2e26d9d44eee9bc	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae				
87bf21e64386af63e231193dfe62fd62	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Starmerella			
87eb4d47228d558ad5a4f0c3d6eecab2	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae				
87f1c227449261f0cb1deb6b55296c9a	Unassigned								
87fb5eb23711b98558da62d42e0f3ba0	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
88078f5714cd82f3af6598501ebe6c00	Fungi	Ascomycota	Leotiomycetes	Helotiales					
88433a3647e0b3f81d3e9b09c7e62c1a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
88677755b0678636cf0a4176290b061e	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae				
8869e77ca964604b04e8e814d7423724	Fungi	Ascomycota	Dothideomycetes						
88771859a4dd8d62d52d8b1765c04076	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae				
88a31097884ec97c01664ed9521b1301	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
88aef36704caa35512fbefe893519bbf	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cryptodiscus	Cryptodiscus_sp		
88b9f1cb77b4524ba63bc3bd98700449	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
88c85c04f8ebaca1bf04685fdf566372	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae				
88d008c53ee6c40aa85880d6e2778fa9	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	Mycocaliciaceae	Mycocalicium			
88da93dcf3e4bfe19422b77074198951	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Krasilnikovozyma			
88dc69979deaa1980f4ed97f29054923	Unassigned								
892a6289bf6119aa6143091294c05831	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia			
894239dfd14d26e138b2020ba5a24e2a	Unassigned								
8942c28ba70e78d333caa321b211c50e	Unassigned								
89690aff182dce21b7c4681bd286d328	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae				
898892a234f2156fca1169cde8f9d708	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula			
89b6d909754425115b6a938165d7a905	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia			
89fc352d3d10d6124dee3630f3d1aea4	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
8a238f573c8e7c8c6e1be014c400e28e	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae				
8a238fd9f83e5ca64694df35064fc33d	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium			
8a354d7fc57081f3e4a02a36c86cecb1	Unassigned								
8a37d2a2e8435fd4e0f50ee7571aea30	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
8a4e46550291be6092362af6dbd0188d	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium			
8a56eb1e65428fc957979093c785f951	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora			
8a93b3f9270b320fa5fce4238445ef9f	Unassigned								
8ab9fa99a8dcf6e0ec6dece731c80087	Unassigned								
8ac7c3309b7a4c2dd1848948d95c2300	Fungi	Basidiomycota	Moniliellomycetes	Moniliellales	Moniliellaceae	Moniliella			
8acc40ed0c6d7d4a0f2f635b98f977b7	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae				
8ae0bc5121c29e99fe08907ddcc49238	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae				
8ae7f203aaff13bc522eb0f4edb976fd	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia			
8ae808332dffa5c2dd71c89a50e51b7f	Unassigned								
8aea367fca5d2ad57876646b52bc35ae	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
8b1089b82af081f9b1f0ba1424935dda	Unassigned								
8b13190bef4bb19d8de998b551cc0b4f	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales					
8b19f1f6face41216635c58972d704c6	Fungi	Ascomycota	Leotiomycetes						
8b4d3cbb644487e283ae8bb32a1525f3	Unassigned								
8b7a10422fcb7de72539a9ab0dc58c7c	Unassigned								
8b897ad13654248f62426df299e96bdc	Unassigned								
8bac2abcf82941a120b644b238b1107f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cistella	Cistella_sp		
8bbff48dbd1c5a69c2b680bf42d9f964	Fungi	Ascomycota	Leotiomycetes						
8bebee7f5fead998d127ea8fc6b13643	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
8bf2c9b39cd249f095f1374b7b26222b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae				
8c00ae985cc20aa018cb1608a10fcdf2	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp		
8c060baf174fa4eab708cfbebe585fac	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales					
8c1eb3941d32b4f22ef2bd96f0738433	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus			
8c35377653345ea9c3ef8d9c6a40bdd2	Unassigned								
8c656f0f4947d13749954a2db8611f1a	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora			
8c707734e4bd5cfc2f816d96dbd5cbaa	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida			
8c75cd9b58a0316426d66e9ea5f3ac7d	Unassigned								
8c7b0d976dac6e3203a2d1f95a7065c7	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis				
8cb397cb289ea37707098d41d750e3cf	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
8cdac80a2cf00481f6d3c4849d8b35a2	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				
8ce40a340ceb7126606b73485d692067	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae				
8d167f382205756da695b3a0b10512b0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pterulaceae	Coronicium			
8d22ff05103ebb909beaf36748287713	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
8d4007466b0476d5db840149edaa6da4	Unassigned								
8d4aee74b9d214dbbe231a097bbc44a6	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon			
8d562571e0bf2e409d39a7a52d4843a2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae				
8d5b94007a0f201f49bcd64603ed63dc	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
8d5cd87b264dca24c2a6747d95d36595	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
8d87025a4e938546c2e3514e67a0eb89	Unassigned								
8d87f91525d6ef11e7f30f8e3eea12cb	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
8d89bec2d9b6e22c81d343568289417c	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala			
8e015b4dd3d7da06cd4616ce083d3c6b	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia			
8e4b7505678d6eb505263e7930b04bf6	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	SH0020839.10FU	
8e51a0aa9fc6884480f0226b1ef6a45b	Fungi	Ascomycota	Dothideomycetes						
8e5f423caff97f2f2471bcdbfec33d85	Fungi	Ascomycota	Dothideomycetes						
8e66ea41ef867f90520600121e479842	Unassigned								
8e857449726112ca1df12a32d94fc02f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
8e888bf7894ef0e2aa5afc09439be43b	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae				
8e9574b44e9eb2f69699eb0f76f04a63	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	Sympoventuriaceae_sp		
8ed36cc51c1fc1480e848df69491b6a6	Unassigned								
8edc57009222610325ca2971a584c6c3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
8edd7d67b1caa784fe67658dbdac5224	Unassigned								
8edeb1aeccb88692d599a0901be349f2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
8ee1e0c8af1d86ba81c0124a0e040a6a	Unassigned								
8f03acfc8adb8b6a520e439edae07a97	Fungi	Basidiomycota	Cystobasidiomycetes						
8f10375a20893cd222a330ea3da6fa3b	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	Ustilentylomataceae	Ustilentyloma	Ustilentyloma_graminis		
8f388c05ad8fb64c975ff8a37d45e1db	Unassigned								
8f40a944cf1ba3ec763ef93d5df5eaf1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
8f412d51e6e2ffb28e3a62e39d5f156b	Unassigned								
8f494d0053e48501ab5f4191e331b683	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
8f6a605716e79dad8c834bb2a00e8ec5	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
8f708893533c2f15dc53910ac573e9fb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
8f7f902f2e94c1738c8783eb231fd287	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae				
8f908984ddab8d07d03ae6807808bc64	Unassigned								
8fa09e4d6a709cb432d5df58d1d60c11	Fungi	Ascomycota	Lecanoromycetes	Lecanorales					
8fa9d6b44027167af66bd902cece3220	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp		
