Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
8179b6362550b38bc3195b01133ae6d1	Fungi	Basiddiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon_sp	
817d4bc75e4310b9127f5112c6de0e90	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		
81d0c1ce7baedbb715532f574cf5fe01	Fungi	Basiddiomycota	Agaricomycetes	Russulales	Peniophoraceae			
82b7ba1444b7ba9b4dd03aa22cdfc45b	Fungi	Ascomycota	Leotiomycetes					
8312525fc57c99e2cc02446fea5f180f	Fungi	Basiddiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Tetragoniomyces		
839dfd239b0b3bafeb52156ba542cbac	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		
83c9d5172bf72091be5e6adf4fb2d9e9	Fungi	Ascomycota	Candelariomycetes	Candelariales	Candelariaceae	Candelariella		
83dfee3afb20378898895538ae43d197	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		
8449f70067940a98533222c816f4928e	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		
8455c16fa9b9df0a265d9f993493ddb7	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
847ae2c0716b4ccab5691399349db315	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		
84e10163dd75deb55811751f89521001	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora		
85179022999ebd8ed8305a2f5677616d	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
854c6b121e8bd5789cf00d9ebea81ae2	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia		
85a311a9bd62d4a8ef02e4b4ba473e2b	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Bacillicladium	Bacillicladium_clematidis	sh__SH1104478.09FU
85ca7f9025e836fd6a3e00c02e27c585	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia		
85e4f09f454817e090c55a9d8f86e116	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma		
85f24bb66fb266cc36b46a681743e2de	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala		
86d25a2cd110cb6b642391cd64c6a3e4	Fungi	Basiddiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Bannoa		
86f31a4e126dee7283b28b5e43564a4d	Viridiplantae	Chlorophyta	Trebouxiophyceae					
86fd9ece707f89f1d178941bf611ca89	Fungi	Basiddiomycota	Cystobasidiomycetes					
87710d0dc8030ae5fc9b4987ea4acab2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			
88e3998c653f3a1d0458a20a1b093fda	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Oleaceae	Fraxinus		
8908f6c9a095f6531b5a47b334e339ab	Metazoa	_Cnidaria_phy_Incertae_sedis	Anthozoa	Scleractinia	Scleractinia_fam_Incertae_sedis	Scleractinia_gen_Incertae_sedis	Scleractinia_sp	sh__SH1170870.09FU
894f79cf6dcf02b68db5f705e4cd8088	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella		
89ea4e77637bdca7c1e46b5d2ed89fed	Fungi	Basiddiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma		
8a0ad210e7a95c7373706be893328872	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina		
8a3304013da6e0d276a61693cddca50d	Fungi	Ascomycota	Sordariomycetes	Hypocreales				
8b1ddb45e8f16c7137bf5a32f9b59eca	Unassigned							
8b4610e6ed18378ebd0e9ab1ab3ef2f2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Hypocreales_gen_Incertae_sedis	Hypocreales_sp	
8c188f35bce8bf13c2a866c5e9324909	Fungi	Basiddiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa		
8c4b66c982c35178a41213cb6b2c57ed	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Suhomyces		
8c835c7d9ce311cd8bc69a64dc8eff9e	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina		
8c918525ae1f9442dde644439a311d62	Unassigned							
8cbae0dfd2a6f5f054ce0c01f86efbfd	Fungi	Basiddiomycota	Tremellomycetes	Tremellales				
8cf4d7d0cca13fde90005b160101ea12	Fungi	Basiddiomycota	Cystobasidiomycetes					
8d1f225e7a80d6695dde706ec332c367	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
8d494ce0f76b46ca90d757187cff6acf	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
8d9d693201f87ec61fd5072cbce5d001	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Oleaceae	Fraxinus		
8dc25dc62bdd8a4498a3abb51dc53006	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae			
8df9e91fd66a90614a5fb280bd259b33	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae			
8dfdcb585d7169d9418903328d0bba90	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_sp	
8e157fe69232f70a727c318e43823290	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia		
8e60d27c364b5280fee202fc9b0569e6	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia		
8e75c32067ae9fe2d9340d28ff91a9de	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Derxomyces		
8e765516dbf40138a5c140e5bb389d0c	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina		
8e886e051bd5e26bd0948fe5f50523b8	Fungi	Ascomycota						
8f06728b1953660d633efaa94a41fa9a	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia		
8f95be1145cafb8042e160718b5064ab	Fungi	Basiddiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium_sp	
8fc4fac85ee8640e9500bb5831afe6b0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis		
8ff09f6f5b3051d88c2f8a9b594ed12b	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Derxomyces		
9002c188e01b58b404f267ecf82c6821	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Meyerozyma		
90353a1dcd1136acca1f01668eb7e927	Unassigned							
90a22cb8545b54784747842df1c30344	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		
90da11c9e43d251b35f84cb5b1668569	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium		
9151909c4d3f4a93e8388c82804ab31f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium		
91c355db4d33d1a0fa7473d9240dd68f	Viridiplantae	Anthophyta	Eudicotyledonae	Asterales	Asteraceae			
9273e4eb0ce2fd829c5fcacf50ae9266	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria_sp	
9289df8049766aab9811d6cd44be4af6	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
92e05d42c33a96f212184897f304dec9	Viridiplantae	Anthophyta	Eudicotyledonae	Asterales	Asteraceae	Mikania		
931378bda032218998fcb0a30374561d	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		
933c4cf176b05691684ed93f44647ddf	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_albicans	
934d9000d313a44dbd2f8e86aa0ac0fb	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium		
93930792ad4315ac522a6c813b409767	Fungi	Basiddiomycota	Microbotryomycetes	Heterogastridiales	Heterogastridiaceae			
939d9934dca2dac27fa6acac40302d4d	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae			
93ab45abde4596a72caee8effece2c4b	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidina		
93b28ee5563027c63320cc937162f2b9	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis			
943aecbee0c34ce57731787d14b0faf1	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Buckleyzymaceae	Buckleyzyma		
943e62c37f9900bdf73982574b2eea58	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae			
9572b3fb3df459a68dd36b739a3d21d7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara		
957eafc3ec1dd5c002f17b1e7ff02fb4	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp	
95968770f202c14c8ead4d8fe06e3a02	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Parathyridaria		
95a589d11e51276b3cad5d8bd991d813	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis			
96a12d4351d8644956fd79c928acc14c	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Xenodactylariaceae			
96b7033a4b6a9c690c1a068d57af0b38	Unassigned							
977c1f75727b98ed412cca12529d3cf7	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus		
97829095f7a8d40e06adfb08636dda05	Unassigned							
97a6d82ab09b00ebd54864144192541c	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		
97bd1df3e97f45f46354784bfff611ee	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida		
98d82ad39c40b3ebd7fac3a409aedee1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae			
98e3b039cc49f3fc8d4de2c784038e02	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae			
997e2bcda0ebf8f969fd8beb0ccb7288	Fungi	Ascomycota	Leotiomycetes					
999486e83f9bfecd529843b17989c096	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella		
99ce9f3dca303710931b245785a86750	Unassigned							
99f15407231f1b758fc367162ed393d6	Unassigned							
9a098f5e88fd4a9bbbd40ad545c80e36	Unassigned							
9a35064261c9384a6740bbf3bd32e5d9	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria		
9ad43379b1885575ac9dff299161030d	Fungi	_Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	sh__SH1168791.09FU
9ae2ad7ce200ad6eef3ab1270514ad40	Unassigned							
9b3e2a24c4e732dca99e6607b75d5569	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales				
9b5939c54e12129514fbaf0a8d5aea2e	Viridiplantae	Anthophyta	Eudicotyledonae	Dipsacales	Caprifoliaceae	Lonicera		
9b7427119015c05928f5d690d0e0ee67	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia		
9bbb7b0e97d880b82bd7cb17ea4cbb56	Fungi	Basiddiomycota	Agaricostilbomycetes	Agaricostilbomycetes_ord_Incertae_sedis	Agaricostilbomycetes_fam_Incertae_sedis	Agaricostilbomycetes_gen_Incertae_sedis	Agaricostilbomycetes_sp	
9c0b5dbdb5b6109398511f5c06789aa2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae			
9c2ef6b8595054b934f94794012cef79	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae			
9c6d2156d5162e76e87fd327cc2a2e34	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria_sp	
9d0d06b9b473599ab51ab3e806a2cc26	Viridiplantae	Anthophyta	Eudicotyledonae	Rosales	Rhamnaceae			
9d3dc6b09bccf79bb8f5a76b5bae007b	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora		
9ef39dd1c01f4c7395ec8f6fbe51c651	Fungi	Ascomycota	Orbiliomycetes	Orbiliales				
9f3502d4575313d6c3a3c8bd376fb063	Fungi	Basiddiomycota	Atractiellomycetes	Atractiellales	Phleogenaceae	Helicogloea		
9f8adb7bd0022a227c95eb95f95d001a	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera		
a0075452caa4ea38278054a016e9280c	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia		
a0c910f3aae763819a89a1765da14c07	Fungi	Basiddiomycota	Exobasidiomycetes	Entylomatales	Entylomatales_fam_Incertae_sedis	Entylomatales_gen_Incertae_sedis	Entylomatales_sp	sh__SH1080045.09FU
a0de2e7ea25bc8e6475f3f19f2309376	Unassigned							
a0f03b65ae59fe4c1d1c738adbbb3a3b	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella		
a1573d028a8115597673d6601f30d7fb	Fungi	Basiddiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa_sp	sh__SH1160786.09FU
a1d92bd186f42a95349519ddf9aa91fb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			
a20b9d3c708e44e4ffce3f2e92d33e7b	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae			
a24681d8a862116ac32d7f28554102c9	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		
a2945901e3b5723cfd74542a0bfc3aa6	Fungi	Ascomycota	Eurotiomycetes	Onygenales				
a2a98a94eb75f16dccf8c5ac60c0dd97	Fungi	Ascomycota	Dothideomycetes					
a3488800076c0a40c1774b6072748b78	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		
a34fbd61edccedde7dc4f9c0cccc5600	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_herbarum	sh__SH1209456.09FU
a3dc71ccba57323a4c516fc0115c82a1	Unassigned							
a42ece60cf4e3db37a334442f6831e6c	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		
a46704ee91aa45d52b83df0e9f672bc0	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		
a472cc1a6ffd82f3c09a0acb8376a83f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	Rhinocladiella_sp	
a4f396945a57ab0df7e7ea08a441120f	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema		
a5959478535191d9c82b280bf3668e9a	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
a5ac91fcc53245f3058d0100ea3c0ec7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			
a5bb979173d75bccf6c0217be687e8ae	Fungi	Basiddiomycota	Cystobasidiomycetes					
a5dd58eae3997110b053cb1b3000773a	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria		
a63b7ad4977794a43babfeeea9e3f623	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae			
a663e725d76c33891a6926564ffae830	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium		
a66d7b51b6c84dcc5d8f03ab054ccae5	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Derxomyces		
a677850d7d64ffef22ff7eb72d3240ad	Fungi	Basiddiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia		
a7b998228d3afd4a14d2c6fac6c49bdb	Fungi	Basiddiomycota	Agaricomycetes	Polyporales	Polyporaceae	Perenniporia		
a7cf3395d8f41284b667dbfcc3573495	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae			
a7fdece8f93998bfc1b8c5a88893995a	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria		
a88991d1f92ea6c4b4609d79815c744f	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Microsporomycetaceae	Microsporomyces		
aa1ba419b8dd164f9f10277cfaec1021	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma		
aa763c2683a4a194772183a1bc8c8f39	Unassigned							
ab1275e5cfd7012c9381d3133e3a8456	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida		
abbe92856883246f70913529d15e7dcb	Fungi	Ascomycota	Sordariomycetes	Hypocreales				
abc75735e4c08c6c32769d8fe6515f58	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Oleaceae	Fraxinus		
ac515d9ed73362e81d20dd9045976b4a	Fungi	_Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	
ace8638010bf7a3ef7918a0c2d8bf361	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia		
ad6e7cb1cc3b57bcfffbd788f134eb0f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora		
ade8a35dde7c6e50c1bc56da03ed6199	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon		
ae70c128561cb30279c57cbe112d0eb1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae			
ae7cc0b63ee3b4f154bf57d723dc91e9	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium		
ae9b040d3b5bfae028c55ddc17fb714e	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces		
af1ff70d17bf1e3757e9ee0f915c63d4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis			
b02301adb6518954b7accabcce78014e	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora		
b07398fbeb88688d1c47b917db5cdb56	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania_diffusa	
b0965d278188143585f1e4990696dad9	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Cryptococcaceae			
b104155dd6369196cad5b143b41f792d	Unassigned							
b133d48c400d00cc816d278109e3e6ca	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium		
b1c18c909d0355c7b63f5f945c138c9c	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae			
b1ddb74df5c6a7b2764f820da131e87b	Unassigned							
b254a4c5dc67688c484d6d6cf7a015a1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae			
b28cce5d9042081b8774181b8162b1f1	Viridiplantae	Anthophyta	Eudicotyledonae	Sapindales	Aceraceae	Acer		
b3d97b0240aa832e845d2f2db4153422	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Plectania		
b3fd30bd44221ce6c64f0e30d6c78f00	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Phaeophyscia		
b4419e03688e2ef64c90d26af2aa77ac	Fungi							
b446b756f2901f94e3f9a6382655e8dd	Unassigned							
b47be52cd528cbc71e267a5877631f54	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia		
b4ab69a08f6e54a83213603d13eab4c1	Viridiplantae	Anthophyta	Eudicotyledonae	Rosales	Rosaceae	Rosa		
b5001f393d35389ca2e82f029af223cd	Fungi	Basiddiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis	Pseudomicrostroma		
b542df4e5e4e625027f5b45fccf2c282	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			
b54ec285a1a416c81beee31b70053b5d	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae			
b5679badebb13f4b44063b5960860e49	Fungi	Basiddiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia		
b5dd93e2c68c1284c38b459610a59ee1	Fungi	Ascomycota	Leotiomycetes	Helotiales				
b5e8b23225ab43f2c149504af208d30c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		
b6744251ace29ec974b143ec08d34573	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_sp	
b67579bfb66c2fb69c5c2b439efdfb86	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum		
b6c5772ac078be345e3bbd8c0b729d0d	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora		
b7581e4565249e34195684846453fdc2	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium		
b78c51ed14029898283368ad02602067	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta		
b792601b15f3be36956532af90966d5f	Fungi	Basiddiomycota	Cystobasidiomycetes	Sakaguchiales	Sakaguchiaceae	Sakaguchia	Sakaguchia_sp	
b7a44f5c6278af39d85f99b6fdb16bf6	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Coccomyxaceae	Coccomyxa	Coccomyxa_sp	
b7a56f2be5d2b07cb8444a8427f9b05a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chaetomellaceae	Pilidium		
b7fa43789c51fca0297e5797c99b0f47	Fungi	Basiddiomycota	Tremellomycetes					
b85b954b77f4b0a2140f3f295d2b2325	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Parathyridaria		
b87772d4698f535cfeace63e7b48c350	Unassigned							
b8a3171aa601e4916c8b73b8857a71bc	Unassigned							
b8da93a3bb7d9cc2d4b3b207ca8a3967	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae			
b8de1ccba909d238a2e619eae2e9b20f	Fungi	Ascomycota	Leotiomycetes	Helotiales				
b8f2cbab6278a9a21c5ece0beb4ccafe	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae			
b947901162a9e61be810e8b6c973cefd	Fungi	Ascomycota	Sordariomycetes	Hypocreales				
b9bbe8d026a911a0dae84bb3abd5681e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Pseudocoleophoma		
b9d74041893dd69443455278921eae75	Viridiplantae	Chlorophyta	Chlorophyceae	Volvocales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_sp	
b9e213e2f953b17a40b649f27e31a54b	Fungi	Basiddiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa		
ba36233d6390cea29b4ba0136400a404	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		
ba99caa387b8df77bd9640b33472a364	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella		
bb15f1d2eca43fd27b8492a2f83dec62	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae			
bb371cc894b9e08586cbf6a45910d138	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		
bc2c54e0d3a90eee178fde0cc7db7ccb	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		
bc6d41b4a008287e00457f08ec9ecd55	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		
bce72f66ff9c15395dcb23513c6dc310	Fungi	Ascomycota	Dothideomycetes	Dothideales				
bceb62c525c667172f2130a34faad7eb	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala		
bd38b78cd1a7afb816bb52160eacf0ee	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
bdb589ce24a6bfc62ca9da84a3dac8d4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia		
bdcf70a1726558afa7aa9d43587b0e99	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Oleaceae	Fraxinus		
bed1f8664b59ecde697f87d5c18a805a	Fungi	Basiddiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_sp	
bf2a4c3f042fa7bd46d33637b7140970	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae			
bfcc66b8738ceae0206439f95067ca98	Fungi	Ascomycota	Sordariomycetes	Xylariales				
c01de2b7675fa68ee243ae4a0bf2c501	Fungi	Basiddiomycota	Tremellomycetes	Filobasidiales				
c031599354efc4c70a5a8c69e140fe92	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae			
c03e2b2df0c9b0ff524fa8da27d0e875	Viridiplantae	Anthophyta	Eudicotyledonae	Dipsacales	Caprifoliaceae	Lonicera		
c07831c4f3dd0ef2cd7c65338391b927	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_sp	
c0d449679ca44290f276edccc2a73061	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
c0df2f95d41be575d16b8c607b9a8dde	Fungi	Ascomycota	Lecanoromycetes	Lecanoromycetes_ord_Incertae_sedis	Lecanoromycetes_fam_Incertae_sedis	Lecanoromycetes_gen_Incertae_sedis	Lecanoromycetes_sp	
c0e2a8cfcee14bf69e481199442237b2	Fungi	Basiddiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium		
c13aa8ed33e06aa076b5d82e40698a98	Fungi	Ascomycota	Dothideomycetes	Valsariales	Valsariaceae	Valsaria		
c16fdbb9d6e63d216bb5b153a202cbb9	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium		
c1a6b2d287b1b1ba107876c46cd456e1	Fungi	Basiddiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia		
c1c05a3473f1112d26dc546938fd8eee	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae			
c27c5bfb505bbc2895e5818bfb845378	Fungi	Ascomycota	Sordariomycetes					
c2a277af0a86cb2e614daa19115d7db5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Parasarocladium		
