Feature ID	Taxon	Consensus
379632e43a0649802b3e2b4b2d32ad01	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	1.0
385851c7b263e7319d78c7aeb775e73b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.7
385ddb7a21eb372069725f53112e39b5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Veronaea	0.6
386094dda2e1d219492d77a3ca021ebe	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp	0.583
388fb4b569cd1b7322cdf7191cfceee3	Unassigned	1.0
38a6640408c4cc77d478fc0aa729a382	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	0.9
392912523e497f5376fbb269c2b25474	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.6
3959991c505109027e882832f80afb9d	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	1.0
39b99f72cb032368ef9360fd0155c0ab	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.7
3ac1cf793a133392a21924847be9cfc4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metapochonia	0.8
3af7c6f9fd5ddc092d3c70f0a58b727b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.833
3b24126876de07754161216be55ef9ba	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp;sh__SH1087488.09FU	1.0
3b8457ef998b664d4caff184b8f263d9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Akanthomyces	0.6
3b8baa1e3dc7edaaa994cc5d2a8bfc9c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae	0.9
3c292a71c17ff3182e1920842b06a6c2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.75
3c4e352bed13870b388371d3c98f81aa	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cuniculitremaceae;g__Kockovaella;s__Kockovaella_sp	0.6
3cb6f98ca5003c3572e6e85ee5aac7e8	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor	1.0
3e05bd778eb254b453491cacfe35e86c	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	1.0
3ecf6a21ec0bfe6b36ab4e2b1f007456	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	1.0
3ef735f8198fb1cad619d994fe7baa4f	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales	0.6
3f09ea6a1584e2870a224f897f19f4be	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.75
3f5b6f3241124fbc5f078ec91c1238a3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae	0.7
3f8d85fe081b88502bb4fd30720507b1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Talaromyces	0.727
3fb1a52deefd6d9ffbc4041d90aa67b6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.583
3fc4ae710cee30e9eeb56b1f339a1e4d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_graminis	0.9
40774862bfe6ac48b628950e3e703bb7	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	1.0
41377ad3a6bc809ca8cfe2d94e8e79ac	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Lamiales;f__Oleaceae;g__Fraxinus	0.9
417d3d51e4813b3416f98be938b3b054	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae	0.6
4187ae09dcb7f751221e5e5c260105ef	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	0.769
41f92eb6ba87f93073de0dec8c27898d	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolales_fam_Incertae_sedis;g__Elliptochloris;s__Elliptochloris_sp	0.9
4231e8971ef24102d43a99c8a0dc810b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Alnicola	0.636
4278154ae024ff2cf5c1bfbdf8495d1e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.545
439fa72a78651b809dbea4369a571cc2	k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales;f__Spiculogloeaceae;g__Phyllozyma	1.0
43a5eaefb6ee905ad3cd91e94014c751	Unassigned	1.0
43ac87d8961aa332aba552847058ffb2	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor	1.0
43e18e5fddf5561c0ec516e2312a57fb	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_sp	0.583
4445c17f64f641c28ba7405f01946579	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.8
447b001baf282d78efb950db517406a3	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH1071371.09FU	1.0
448bebd5d60089e7ce68ba9726ace2dc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	0.8
44933872915a6d3e11add40808f4a9a2	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1184242.09FU	1.0
4528d502382b5ea65207fbc6bba0b16b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria	0.833
453b59fb6200f1f192be5c7e3c39f978	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp	0.9
4610ff4930a97d55b0a16b6bf4b27fe5	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces	1.0
4637909d69648b3237b3bf89c03ce6ba	Unassigned	1.0
46bb506cd300f76f0f75d8a7f9a681b4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.909
46c72f05d3fcd60e26cf2f276bd161d2	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fagales;f__Fagaceae;g__Quercus	0.9
476d17c8358ac6a567398e1d90e9bdbe	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Hypoxylon	1.0
478edfabb2db0d228b1a83dd63393196	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum	0.7
48a42bf3c98ee19bd73cb310aaf03624	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Buckleyzymaceae;g__Buckleyzyma	0.7
48c5488df3d21bde20e3b14ea2c88ceb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9
491dc7f764809b2f36cfed62ba6ba2a8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Tolypocladium;s__Tolypocladium_sp	0.6
4947feea3e21c07dda4e8ba05ac7fd4b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales;f__Savoryellales_fam_Incertae_sedis;g__Savoryellales_gen_Incertae_sedis;s__Savoryellales_sp	1.0
49b8adf4c18d157a032d4ceb2f0ca852	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Typhulaceae;g__Typhula	0.9
4a9b44751d78945716a46c31d67b5d45	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Krasilnikovozyma;s__Krasilnikovozyma_sp	0.6
4af2194812b38357bb1705d55ebb9adb	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fagales;f__Fagaceae;g__Quercus	1.0
4b0389a3900ed8971f6064acd9cb357a	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	1.0
4b943d8b26ccec9ef7ed6f30b0714411	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria	0.6
4c0bc156de869cb03b7aeb5e339bdbb9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.667
4c17a0b876156b74a22a942a5c15e28a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae	0.8
4c7474f4c6c077f2762fe8c9c067b94f	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Yarrowia	0.9
4d19ed825aa3d9cff9c67528bb3ce129	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Wickerhamomyces;s__Wickerhamomyces_xylosivorus;sh__SH1728307.09FU	1.0
4d2e2270e773f9fe9404c26e399d5d2a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
4e8713b7142c8cbf8fe439a792ca2094	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.75
4eade7335fe36b5823fa8230868ce6bf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.75
4ee8dade2d127d1c9c146eb06bb823c0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	0.6
4f9f2872ad139c34345fed8ebae6c7b8	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	0.8
501b9442a42b507a52d5687a734cb295	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	1.0
5082e37f7ab7c53329e1864852dd96d3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae	0.7
5084e7186b9ba11bea813deda78790d2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Microdochium	0.7
50a9fe3e0e8e82b72f4a99ea97f8da8a	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans	0.9
519d3f594ed06c4a87f7850b16db25f2	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae	0.7
51cde8b71e6b41051cbb34d75220ecc8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota	0.7
52278b947efdf1ab567e71da397ea16b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum	0.6
522d9400feba6d515543858c2c88f86a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_sp	0.7
5236f93f9ae82514aae839be10c2d25b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.818
523970ad01848be66f9f4fe8f589f5a0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
52cff8e835cd104df7b35bd178aa19f5	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina	0.9
52d020b76efffe4f59e28dc12025def0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Parasarocladium	0.6
537c496eefb4915eafc6f6d3b8fbf6a3	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	0.7
53ff62a5e2f7bb874f32a3119df3492b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Microcera	0.7
544466a59bdd0b5dcf75e7a597175062	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.8
54a4c00acd54a7196080ab597105691a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys	0.7
54a8a96df8bbff5b33ac2564a2691ab8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	1.0
55c0a49874500d4dc3ba9ce2b14b808d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae	0.583
55c33f40fdb4686cd1fe98fb2f5dd80c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia	1.0
563823acea177f5473f459095735dd0f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cuniculitremaceae	0.6
566ee0eb2f4cf88dc12008edc25462bf	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Virgaria;s__Virgaria_sp	0.6
568f4ebf19ab2ee96125697d49aed1bf	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fagales;f__Fagaceae;g__Quercus	1.0
56ab555ea7f63c18752cd0f5390d4663	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces	0.9
56c21a1a314086db1fc5287c224caa98	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.6
5710391b024865dcb2aab41e208fa04e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	1.0
57b44ab776da42d9cfbcb37f176fff55	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria	0.667
57b6920482071ce6d7e2bbcb463a2c2d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp	0.545
57d4bbe7d93983754113c74d10fabd93	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Talaromyces	0.727
58422f8aa39352aa532e60c2e64b899d	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Torulaspora	0.6
5848680771618eee66bc844e2db4ebd4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.909
586918224a426d27055eae0718194d89	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Coccomyxaceae;g__Coccomyxa	0.6
59299c6139996b679c6f9611f1e0d1e5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tympanidaceae;g__Tympanis	0.833
59b80d954d15e0aae061e54003f6f571	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiotremataceae;g__Atrocalyx	0.545
59f30d5816bf0ed9ef5a916e87170e0e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia	0.9
5a0365c3c8eaa1c6bd908fa3cba3d4ad	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales	0.7
5ae0dae8df81aabb247f8e715489fbe9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	0.583
5af6c476bc49deab3fb7e654d1e9da78	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis	0.9
5bac1974bae2e81b8c58a36ff87d2595	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.8
5be85d85148f7346e9eeb3aaa5686309	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_sp	0.8
5c19362a5cd05838931cf3e3ca38d666	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.583
5d34f2e5bf5887cf2b1b1a27e1118876	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria	0.636
5d78f19e9e4b9a77205e060c0df37e08	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9
5d9c68c9c9461998d07373bbb7e2ffa9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae	0.769
5db80de9f5f8636dd65939890749b16f	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.667
5e5b6eebae8fe711b82ccc35bca4e477	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Distoseptisporales;f__Distoseptisporaceae;g__Distoseptispora	1.0
5e6ef16553b857e6c74bce4365ebcfd7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tympanidaceae;g__Tympanis	0.75
5eb71c4c3355b1f0a4ffa4088851940f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.833
5f1a63fc69992f407e143b8cc9a5f310	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_sp	0.8
5f8ee6f704f5aea2a19f00c0b6f39a4d	Unassigned	1.0
5fd917c364e97f98896b96d9b1173c91	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Sapindales;f__Anacardiaceae	0.9
6022cf3e7834da697b69a389ab61ae1a	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.8
604eba61b6a52692b144b16562ad5a72	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa	0.7
611a1490f275f217909727643d508d87	k__Fungi;p__Ascomycota;c__Dothideomycetes	1.0
61b9fd2f96a95ddfbcc7d253a321b386	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
62199c6b8ee740bcefc79751fa8b41c3	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae	0.7
622d71883c3bbde44bcb5831cfc55e8c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp	0.8
62c1296499906f693ce79ba15a14e3a3	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Saturnispora	0.875
62e129ffb81254253b6fba23c27683e7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.818
630b40a898cdef7915019a0299904ece	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Diutina	0.75
63273d0102638eae5acf2f2a796976c1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_sp	0.833
6336b58a71af2c70422844ec872616c6	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fagales;f__Fagaceae;g__Quercus	1.0
6389bd7a8744cfd52518bf5cbfc0034d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum	0.8
6457c9657a4e281c9cce4daa3ba1ea18	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetes_ord_Incertae_sedis;f__Lecanoromycetes_fam_Incertae_sedis;g__Lecanoromycetes_gen_Incertae_sedis;s__Lecanoromycetes_sp	0.8
64b87b3c7a4b83ce3f062486075aea1d	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Bannoa	0.7
65382d1a98463dce2f549c6190cb0217	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis	0.8
65a0bbaf6a867bd66afbb9914234bed6	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.667
660d205537cd78a80435c988720f80fa	Unassigned	1.0
661bd9a525d47775cba4a278df4de193	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium	0.9
669f585bf943822428c1b6d6b9de4630	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Chlorellaceae;g__Apatococcus;s__Apatococcus_sp	0.625
66a570f4aed20b840d49461f31977f1d	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.7
66d02b1c4d676d02a6b5f36e23f086e8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae	0.667
6750c8a856cfce394efa5beb82fe3aa5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.727
67c1f9ca166f53157948b8d40e57c97e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.909
68305e29e50d90c2f6dd7f9157e67a3b	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium	1.0
683724960932ba975963b2447692db7e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.7
684c029c028ca80b1c6da2eae16fd014	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium	0.7
689d330eecb2da3154f9f0f867e59417	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia	1.0
68fc648b96c81215f3ed1b5e0d4c1897	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Thyridiaceae;g__Thyridium	0.6
690da8351fdde8f151df650f1829d96c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae	0.9
692d85d0f94b5b407a39f84a0d30b18f	k__Viridiplantae;p__Chlorophyta;c__Chlorophyta_cls_Incertae_sedis;o__Chlorophyta_ord_Incertae_sedis;f__Chlorophyta_fam_Incertae_sedis;g__Chlorophyta_gen_Incertae_sedis;s__Chlorophyta_sp	0.9
694b6aeb0761f8eb930c42b2f786e73f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.8
694c68d10a0cf5ca4ecc708b3eefd1e5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
696f4188c52253d7a4eb47f0652e15c8	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.538
69de5de7227f63718ab9dd70fdec5fa6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium	0.8
69f67412f6d0f6ed8537b40d0f34e8bc	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp	0.75
69ff01186af6dd09bcd875ac1c7d14d3	k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Oryza	0.9
6a35db373065005e988d5e39c025a100	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis	0.9
6a60a1469d569d06598039c63dc0ca35	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp	0.9
6a7c0f6bdb81c1cf3bc0cb94b05ef300	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Pholiota	0.8
6abf405e56afbff65cd5c15b8116d2fa	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae	0.6
6ad934f37e8adb898f88a41cfc82891c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	0.583
6adc5a667f59e56c2f57062a30cad370	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Fistulinaceae;g__Porodisculus;s__Porodisculus_pendulus	0.667
6b23e20a3173e29ff1bdabbc15261bc4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales	0.6
6ba7f29eace881a9fe7ff5db0b17137d	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1330398.09FU	1.0
6bd2142cb03a62cf7b4dfba759bd62df	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Ascosphaerales;f__Ascosphaeraceae;g__Ascosphaera	0.636
6be7522dc0e6bf130f487c1581a1c78c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Dothiora	0.7
6bfb2b29515b20364d62d0ce46509d15	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Nigrogranaceae;g__Nigrograna	0.545
6c0ae7d140a9f2da3770d8d040e41b7e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.636
6c2b38eaeb2052242f6cd8d45eeb9ab6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	1.0
6ce67fdf2b4be16194ee507a42a1f271	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Pestalotiopsidaceae;g__Pestalotiopsis	0.818
